MeanPrefLANs,StdPrefLANs,MeanWait,StdWait,LANs,Persons,Latency,MeanReachedPersons
3,2,35,2,10,50,103.16115077363762,8.211404728789987
3,2,35,2,10,50,121.38673784817239,7.407407407407407
3,2,35,2,10,50,129.36625213739052,7.941255006675568
3,2,35,2,10,50,105.3144111898557,7.771978021978022
3,2,35,2,10,50,113.30199737205169,8.216467463479416
3,2,35,2,10,50,119.34376380944182,6.876373626373627
3,2,35,2,10,50,121.33669422678341,7.635026737967914
3,2,35,2,10,50,112.06628652620547,10.76725304465494
3,2,35,2,10,50,130.08662680754378,7.455172413793103
3,2,35,2,10,50,108.0165551748706,7.501412429378531
3,2,35,2,10,50,93.03418827098521,10.138627187079408
3,2,35,2,10,50,107.7656988705711,11.507462686567164
3,2,40,2,10,50,114.72828989590948,7.891745602165088
3,2,40,2,10,50,112.84075268754084,9.899463806970509
3,2,40,2,10,50,118.55386702433161,4.2541208791208796
3,2,40,2,10,50,141.40049248372134,7.543596730245231
3,2,40,2,10,50,106.41250994001591,6.209269662921348
3,2,40,2,10,50,105.56813123808665,11.055629139072847
3,2,40,2,10,50,112.03007766781627,11.32517006802721
3,2,40,2,10,50,120.99845526554722,9.571819425444597
3,2,40,2,10,50,109.06648867940253,9.803385416666666
3,2,40,2,10,50,110.70308431201292,8.08551724137931
3,2,40,2,10,50,106.59037794457656,5.912256267409471
3,2,40,2,10,50,108.63309407331907,8.820054945054945
3,2,40,2,10,50,119.8781380266775,8.444295302013423
3,2,40,2,10,50,116.74365370156725,8.939226519337016
3,2,40,2,10,50,123.13593742343151,9.126514131897713
3,2,40,2,10,50,102.244183600116,7.314713896457766
3,2,40,2,10,50,103.14752887878511,10.052924791086351
3,2,40,2,10,50,107.20300509802041,8.503419972640218
3,2,40,2,10,50,106.87811595925523,6.815468113975577
3,2,40,2,10,50,119.77372810163963,8.03042876901798
