MeanPrefLANs,StdPrefLANs,MeanWait,StdWait,LANs,Persons,Latency,MeanReachedPersons
1,1,5,1,3,10,143.71052631578948,1
1,1,5,1,3,10,94.24235347985348,3.4328358208955225
1,1,5,1,3,10,122.99727342549923,2.4444444444444446
1,1,5,1,3,10,128.11741780045352,2.986111111111111
1,1,5,1,3,10,86.18198294243071,4.986301369863014
1,1,5,1,3,10,173.2982456140351,0.68
1,1,5,1,3,10,145.15615942028984,1.3235294117647058
1,1,5,1,3,10,93.41715838509317,2.7857142857142856
1,1,5,1,3,10,139.01923076923077,1.6666666666666667
1,1,5,1,3,10,121.89877147205915,4.468354430379747
1,1,5,1,3,10,134.32461904761905,1.9558823529411764
1,1,5,1,3,10,129.0758782201405,2.7721518987341773
1,1,5,1,3,10,96.51181818181819,2.767123287671233
1,1,5,1,3,10,162.58296296296297,1.72
1,1,5,1,3,10,75.41372549019609,2.3333333333333335
1,1,5,1,3,10,115.5525,1.8676470588235294
1,1,5,1,3,10,100.03333333333333,1.3333333333333333
1,1,5,1,3,10,128.0151515151515,0.6029411764705882
1,1,5,1,3,10,116.0900925925926,3.8153846153846156
1,1,5,1,3,10,129.20348837209303,1.0845070422535212
1,1,5,1,3,10,123.26282051282051,1.575
1,1,5,1,3,10,106.42943722943723,2.3048780487804876
1,1,5,1,3,10,188.96511627906978,1.2133333333333334
1,1,5,1,3,10,140.90434782608696,1.7534246575342465
1,1,5,1,3,10,91.12147435897435,2.9166666666666665
1,1,5,1,3,10,111.91632653061225,2.8026315789473686
1,1,5,1,3,10,38.1578947368421,0.6428571428571429
1,1,5,1,3,10,109.63531746031745,2.710144927536232
1,1,5,1,3,10,105.01515151515152,0.8472222222222222
1,1,5,1,3,10,152.36866666666668,2.5205479452054793
1,1,5,1,3,10,102.43877551020408,1.3676470588235294
1,1,5,1,3,10,145.24319727891157,1.922077922077922
1,1,5,1,3,10,116.23212365591398,3.108108108108108
1,1,5,1,3,10,113.42307692307692,0.9014084507042254
1,1,5,1,3,10,151.43910256410257,1.0684931506849316
1,1,5,1,3,10,131.47058823529412,0.2361111111111111
1,1,5,1,3,10,26.214285714285715,0.22535211267605634
1,1,5,1,3,10,99.02719298245614,2.5316455696202533
1,1,5,1,3,10,124.61764705882354,1.1733333333333333
1,1,5,1,3,10,171.02943262411347,1.8461538461538463
1,1,5,1,5,15,104.79162442495776,4.117647058823529
1,1,5,1,5,15,165.06871794871796,2.4356435643564356
1,1,5,1,5,15,143.36560298675684,3.087719298245614
1,1,5,1,5,15,196.2813725490196,2.135593220338983
1,1,5,1,5,15,146.98809523809524,1.0458715596330275
1,1,5,1,5,15,141.59788220551377,3.0707964601769913
1,1,5,1,5,15,119.89404761904763,2.7281553398058254
1,1,5,1,5,15,107.64328007518797,3.3333333333333335
1,1,5,1,5,15,171.67564775910364,2.913793103448276
1,1,5,1,5,15,120.95258620689656,1.135135135135135
1,1,5,1,5,15,167.71535861258084,2.5047619047619047
1,1,5,1,5,15,150.99976525821597,1.176991150442478
1,1,5,1,5,15,116.22815840621963,4.321739130434783
1,1,5,1,5,15,123.46928916494134,2.2432432432432434
1,1,5,1,5,15,138.70621468926555,0.6982758620689655
1,1,5,1,5,15,105.73081733081733,5.477876106194691
1,1,5,1,5,15,136.03948461448462,3.3703703703703702
1,1,5,1,5,15,136.09671717171716,1.1592920353982301
1,1,5,1,5,15,107.7126582278481,2.109090909090909
1,1,5,1,5,15,132.37952380952382,3.4188034188034186
1,1,5,1,5,15,140.98775100401608,1.798165137614679
1,1,5,1,5,15,113.82467532467533,1.3693693693693694
1,1,5,1,5,15,90.51199027310138,2.803738317757009
1,1,5,1,5,15,99.58457970042477,2.5338983050847457
1,1,5,1,5,15,136.86697191697192,2.2123893805309733
1,1,5,1,5,15,120.83445216049383,2.7719298245614037
