MeanPrefLANs,StdPrefLANs,MeanWait,StdWait,LANs,Persons,Latency,MeanReachedPersons
6,2,10,2,10,50,128.63939506901573,9.267806267806268
6,2,10,2,10,50,112.06839670046138,12.527777777777779
6,2,10,2,10,50,110.63018178912374,13.005479452054795
6,2,10,2,10,50,126.17311830470662,10.630853994490359
6,2,10,2,10,50,104.14384050925835,10.316804407713498
6,2,10,2,10,50,117.99312888448094,9.251989389920425
6,2,10,2,10,50,115.82356779713044,15.552777777777777
6,2,10,2,10,50,116.83345478677991,8.78740157480315
6,2,10,2,10,50,98.94523268999366,15.694369973190348
7,2,10,2,10,50,118.77381126330533,10.071240105540896
7,2,10,2,10,50,120.87802612891471,7.8975741239892185
7,2,10,2,10,50,103.43916518245797,10.505263157894737
7,2,10,2,10,50,103.82165143052977,10.827777777777778
7,2,10,2,10,50,124.38499715546543,8.799442896935933
7,2,10,2,10,50,116.76271597886186,6.666666666666667
7,2,10,2,10,50,122.13646429252962,8.838196286472149
7,2,10,2,10,50,111.93900216962341,13.615384615384615
7,2,10,2,10,50,103.99683862511966,10.317204301075268
7,2,10,2,10,50,116.91080693194726,7.693820224719101
7,2,10,2,10,50,111.09292520919382,9.177083333333334
7,2,10,2,10,50,113.32240755359045,7.502577319587629
7,2,10,2,10,50,128.7730471941008,9.763688760806916
7,2,10,2,10,50,127.36276530668225,9.46684350132626
7,2,10,2,10,50,132.5725412771162,8.034574468085106
7,2,10,2,10,50,130.6399851434269,9.85752688172043
7,2,10,2,10,50,134.05140109186578,9.509485094850948
7,2,10,2,10,50,123.22156568056118,10.928366762177651
7,2,10,2,10,50,109.3657013711807,11.10054347826087
7,2,10,2,10,50,112.83885152171483,14.040760869565217
8,2,10,2,10,50,115.99068512932234,12.899736147757256
8,2,10,2,10,50,107.56397214876651,10.002824858757062
8,2,10,2,10,50,116.04392208496826,9.913649025069638
8,2,10,2,10,50,102.26506624029484,11.765027322404372
8,2,10,2,10,50,104.86359860754466,13.333333333333334
8,2,10,2,10,50,96.10034968211325,13.035230352303524
8,2,10,2,10,50,110.95744376996679,8.469444444444445
8,2,10,2,10,50,147.1285907784833,10.782122905027933
8,2,10,2,10,50,135.3064312389476,8.0844327176781
8,2,10,2,10,50,110.49127896375644,7.824146981627297
8,2,10,2,10,50,100.2137930174987,8.720430107526882
8,2,10,2,10,50,113.24829264865488,12.766304347826088
8,2,10,2,10,50,120.82640771362327,8.023316062176166
8,2,10,2,10,50,130.8733877154091,6.834254143646409
8,2,10,2,10,50,118.03370488296393,8.576407506702413
8,2,10,2,10,50,120.3649477080027,13.390374331550802
8,2,10,2,10,50,122.76668599740293,6.946629213483146
8,2,10,2,10,50,119.31451505073375,9.619834710743802
8,2,10,2,10,50,100.42173080828081,12.512953367875648
8,2,10,2,10,50,114.71142213605883,8.412921348314606
