MeanPrefLANs,StdPrefLANs,MeanWait,StdWait,LANs,Persons,Latency,MeanReachedPersons
3,2,5,2,5,15,117.9240647072226,3.3317972350230414
3,2,5,2,10,15,108.30002870058118,2.2
3,2,5,2,10,15,115.49750815028592,2.410377358490566
3,2,5,2,10,15,113.20770833333333,2.004854368932039
3,2,5,2,10,15,144.2605905998763,2.8127853881278537
3,2,5,2,10,15,119.7095084485407,2.462555066079295
3,2,5,2,10,15,94.15586419753086,2.2663551401869158
3,2,5,2,10,15,111.4139846743295,1.6144067796610169
3,2,5,2,10,15,131.5190008625763,3.3564814814814814
3,2,5,2,10,15,138.53846846846847,2.022421524663677
3,2,5,2,10,15,114.71962204462204,2.44
3,2,5,2,10,15,107.45553861788618,1.9858490566037736
3,2,5,2,10,15,118.71174496644295,1.3484162895927603
3,2,5,2,10,15,115.1134963768116,2.0219298245614037
3,2,5,2,10,15,88.96014939309057,1.9174311926605505
3,2,5,2,10,15,124.72986891385767,1.5574468085106383
3,2,5,2,10,15,114.458177008177,1.724770642201835
3,2,5,2,10,15,126.99527603944702,3.7579908675799087
3,2,5,2,10,15,118.13229746444033,1.8577777777777778
3,2,5,2,10,15,130.6299356969065,2.061611374407583
3,2,5,2,10,15,101.78320802005013,1.2568807339449541
3,2,5,2,10,15,147.58399814471244,1.4220183486238531
3,2,5,2,10,15,115.4835927960928,2.4174311926605503
3,2,5,2,10,15,111.09705152079454,2.334841628959276
3,2,5,2,10,15,108.01691956575377,2.212121212121212
3,2,5,2,10,15,149.43108974358975,2.0350877192982457
3,2,5,2,10,15,111.61218294878088,2.030701754385965
3,2,5,2,10,15,107.09485458612976,1.2763157894736843
3,2,5,2,10,15,103.40357740672026,2.4514563106796117
3,2,5,2,10,15,133.63640661938535,1.5945945945945945
3,2,5,2,10,15,125.4409188034188,1.2836538461538463
3,2,5,2,10,15,108.11761904761904,1.712962962962963
3,2,5,2,10,15,83.84199427308802,2.6946902654867255
3,2,5,2,10,15,121.65966921119593,1.4225352112676057
3,2,5,2,10,15,112.8614615543187,2.653658536585366
3,2,5,2,10,15,82.95913978494623,1.3255813953488371
3,2,5,2,10,15,122.95190009337068,1.794392523364486
3,2,5,2,10,15,102.0468808356676,1.3022222222222222
3,2,5,2,10,15,112.55419266880305,2.8951965065502185
3,2,5,2,10,15,104.96857142857142,2.460526315789474
3,2,5,2,10,15,102.32175510204081,2.642857142857143
3,2,5,2,10,50,102.06264227334925,11.874488403819917
3,2,5,2,10,50,106.42605202536512,8.89771197846568
3,2,5,2,10,50,109.86762410712217,8.770804911323328
3,2,5,2,10,50,126.2233586101461,5.8460508701472556
3,2,5,2,10,50,106.03844186083661,8.05958549222798
3,2,5,2,10,50,110.99309875868103,10.09353507565337
3,2,5,2,10,50,102.71056986435632,7.372602739726028
3,2,5,2,10,50,108.1051554659333,7.339522546419098
3,2,5,2,10,50,117.72419860496392,8.427197802197803
3,2,5,2,10,50,119.9440231056599,9.378768020969856
3,2,5,2,10,50,111.74769412903292,8.176706827309237
3,2,5,2,10,50,114.48382825436093,9.815405046480743
3,2,5,2,10,50,104.02198518330263,6.685560053981106
3,2,5,2,10,50,101.02388585297145,12.189516129032258
3,2,5,2,10,50,113.20970891619693,10.71875
3,2,5,2,10,50,119.76570194186539,10.058029689608636
3,2,5,2,10,50,114.61034171028656,10.302521008403362
3,2,5,2,10,50,113.1386391646229,8.125
3,2,5,2,10,50,117.04427790309035,9.781512605042018
3,2,5,2,10,50,123.68880956636596,7.495251017639077
